path,label,score
data\validation\real\real_2147.jpg,1,1.0
data\validation\real\real_2148.jpg,1,1.0
data\validation\real\real_2149.jpg,1,0.9999889135360718
data\validation\real\real_215.jpg,1,1.0
data\validation\real\real_2150.jpg,1,0.9723861217498779
data\validation\real\real_2151.jpg,1,1.0
data\validation\real\real_2152.jpg,1,1.0
data\validation\real\real_2153.jpg,1,0.9999997615814209
data\validation\real\real_2154.jpg,1,1.0
data\validation\real\real_2155.jpg,1,1.0
data\validation\real\real_2156.jpg,1,0.8414995670318604
data\validation\real\real_2157.jpg,1,1.0
data\validation\real\real_2158.jpg,1,0.9311413764953613
data\validation\real\real_2159.jpg,1,0.9999998807907104
data\validation\real\real_216.jpg,1,1.0
data\validation\real\real_2160.jpg,1,1.0
data\validation\real\real_2161.jpg,1,1.0
data\validation\real\real_2162.jpg,1,0.9994980096817017
data\validation\real\real_2163.jpg,1,1.0
data\validation\real\real_2164.jpg,1,1.0
data\validation\real\real_2165.jpg,1,1.0
data\validation\real\real_2166.jpg,1,1.0
data\validation\real\real_2167.jpg,1,1.0
data\validation\real\real_2168.jpg,1,1.0
data\validation\real\real_2169.jpg,1,1.0
data\validation\real\real_217.jpg,1,0.9999951124191284
data\validation\real\real_2170.jpg,1,0.9997747540473938
data\validation\real\real_2171.jpg,1,0.9999420642852783
data\validation\real\real_2172.jpg,1,1.0
data\validation\real\real_2173.jpg,1,0.9999998807907104
data\validation\real\real_2174.jpg,1,0.9999996423721313
data\validation\real\real_2175.jpg,1,1.0
data\validation\real\real_2176.jpg,1,1.0
data\validation\real\real_2177.jpg,1,0.9585195183753967
data\validation\real\real_2178.jpg,1,1.0
data\validation\real\real_2179.jpg,1,1.0
data\validation\real\real_218.jpg,1,1.0
data\validation\real\real_2180.jpg,1,1.0
data\validation\real\real_2181.jpg,1,0.9999970197677612
data\validation\real\real_2182.jpg,1,1.0
data\validation\real\real_2183.jpg,1,1.0
data\validation\real\real_2184.jpg,1,1.0
data\validation\real\real_2185.jpg,1,0.9999972581863403
data\validation\real\real_2186.jpg,1,0.9999947547912598
data\validation\real\real_2187.jpg,1,1.0
data\validation\real\real_2188.jpg,1,1.0
data\validation\real\real_2189.jpg,1,0.9999978542327881
data\validation\real\real_219.jpg,1,1.0
data\validation\real\real_2190.jpg,1,1.0
data\validation\real\real_2191.jpg,1,0.9999998807907104
data\validation\real\real_2192.jpg,1,1.0
data\validation\real\real_2193.jpg,1,0.8840144872665405
data\validation\real\real_2194.jpg,1,1.0
data\validation\real\real_2195.jpg,1,1.0
data\validation\real\real_2196.jpg,1,1.0
data\validation\real\real_2197.jpg,1,1.0
data\validation\real\real_2198.jpg,1,0.7597737908363342
data\validation\real\real_2199.jpg,1,1.0
data\validation\real\real_22.jpg,1,1.0
data\validation\real\real_220.jpg,1,1.0
data\validation\real\real_2200.jpg,1,1.0
data\validation\real\real_2201.jpg,1,0.9998130202293396
data\validation\real\real_2202.jpg,1,1.0
data\validation\real\real_2203.jpg,1,0.9996911287307739
data\validation\real\real_2204.jpg,1,0.0012449643108993769
data\validation\real\real_2205.jpg,1,1.0
data\validation\real\real_2206.jpg,1,1.0
data\validation\real\real_2207.jpg,1,1.0
data\validation\real\real_2208.jpg,1,1.0
data\validation\real\real_2209.jpg,1,1.0
data\validation\real\real_221.jpg,1,1.0
data\validation\real\real_2210.jpg,1,0.9999841451644897
data\validation\real\real_2211.jpg,1,1.0
data\validation\real\real_2212.jpg,1,1.0
data\validation\real\real_2213.jpg,1,0.9999957084655762
data\validation\real\real_2214.jpg,1,1.0
data\validation\real\real_2215.jpg,1,1.0
data\validation\real\real_2216.jpg,1,0.9191994667053223
data\validation\real\real_2217.jpg,1,1.0
data\validation\real\real_2218.jpg,1,1.0
data\validation\real\real_2219.jpg,1,0.9955572485923767
data\validation\real\real_222.jpg,1,0.9999997615814209
data\validation\real\real_2220.jpg,1,1.0
data\validation\real\real_2221.jpg,1,1.0
data\validation\real\real_2222.jpg,1,1.0
data\validation\real\real_2223.jpg,1,0.9999995231628418
data\validation\real\real_2224.jpg,1,1.0
data\validation\real\real_2225.jpg,1,1.0
data\validation\real\real_2226.jpg,1,1.0
data\validation\real\real_2227.jpg,1,1.0
data\validation\real\real_2228.jpg,1,1.0
data\validation\real\real_2229.jpg,1,0.8037880063056946
data\validation\real\real_223.jpg,1,1.0
data\validation\real\real_2230.jpg,1,1.0
data\validation\real\real_2231.jpg,1,0.999879002571106
data\validation\real\real_2232.jpg,1,0.5330670475959778
data\validation\real\real_2233.jpg,1,1.0
data\validation\real\real_2234.jpg,1,0.96353679895401
data\validation\real\real_2235.jpg,1,0.9797483086585999
data\validation\real\real_2236.jpg,1,1.0
data\validation\real\real_2237.jpg,1,1.0
data\validation\real\real_2238.jpg,1,1.0
data\validation\real\real_2239.jpg,1,0.7942606210708618
data\validation\real\real_224.jpg,1,1.0
data\validation\real\real_2240.jpg,1,1.0
data\validation\real\real_2241.jpg,1,0.9999516010284424
data\validation\real\real_2242.jpg,1,1.0
data\validation\real\real_2243.jpg,1,0.9999997615814209
data\validation\real\real_2244.jpg,1,1.0
data\validation\real\real_2245.jpg,1,1.0
data\validation\real\real_2246.jpg,1,0.9999938011169434
data\validation\real\real_2247.jpg,1,1.0
data\validation\real\real_2248.jpg,1,0.9999996423721313
data\validation\real\real_2249.jpg,1,1.0
data\validation\real\real_225.jpg,1,1.0
data\validation\real\real_2250.jpg,1,0.996023416519165
data\validation\real\real_2251.jpg,1,1.0
data\validation\real\real_2252.jpg,1,1.0
data\validation\real\real_2253.jpg,1,1.0
data\validation\real\real_2254.jpg,1,1.0
data\validation\real\real_2255.jpg,1,1.0
data\validation\real\real_2256.jpg,1,1.0
data\validation\real\real_2257.jpg,1,1.0
data\validation\real\real_2258.jpg,1,1.0
data\validation\real\real_2259.jpg,1,1.0
data\validation\real\real_226.jpg,1,1.0
data\validation\real\real_2260.jpg,1,1.0
data\validation\real\real_2261.jpg,1,1.0
data\validation\real\real_2262.jpg,1,0.8229379653930664
data\validation\real\real_2263.jpg,1,0.9999445676803589
data\validation\real\real_2264.jpg,1,1.0
data\validation\real\real_2265.jpg,1,1.0
data\validation\real\real_2266.jpg,1,1.0
data\validation\real\real_2267.jpg,1,1.0
data\validation\real\real_2268.jpg,1,1.0
data\validation\real\real_2269.jpg,1,1.0
data\validation\real\real_227.jpg,1,0.9999998807907104
data\validation\real\real_2270.jpg,1,1.0
data\validation\real\real_2271.jpg,1,1.0
data\validation\real\real_2272.jpg,1,1.0
data\validation\real\real_2273.jpg,1,1.0
data\validation\real\real_2274.jpg,1,1.0
data\validation\real\real_2275.jpg,1,1.0
data\validation\real\real_2276.jpg,1,0.999660849571228
data\validation\real\real_2277.jpg,1,0.9999997615814209
data\validation\real\real_2278.jpg,1,1.0
data\validation\real\real_2279.jpg,1,0.0004023897345177829
data\validation\real\real_228.jpg,1,0.9999998807907104
data\validation\real\real_2280.jpg,1,1.0
data\validation\real\real_2281.jpg,1,0.9999841451644897
data\validation\real\real_2282.jpg,1,1.0
data\validation\real\real_2283.jpg,1,0.9999964237213135
data\validation\real\real_2284.jpg,1,1.0
data\validation\real\real_2285.jpg,1,1.0
data\validation\real\real_2286.jpg,1,1.0
data\validation\real\real_2287.jpg,1,0.999997615814209
data\validation\real\real_2288.jpg,1,1.0
data\validation\real\real_2289.jpg,1,1.0
data\validation\real\real_229.jpg,1,0.9806514382362366
data\validation\real\real_2290.jpg,1,1.0
data\validation\real\real_2291.jpg,1,1.0
data\validation\real\real_2292.jpg,1,1.0
data\validation\real\real_2293.jpg,1,0.9999854564666748
data\validation\real\real_2294.jpg,1,1.0
data\validation\real\real_2295.jpg,1,1.0
data\validation\real\real_2296.jpg,1,0.9999997615814209
data\validation\real\real_2297.jpg,1,1.0
data\validation\real\real_2298.jpg,1,1.0
data\validation\real\real_2299.jpg,1,1.0
data\validation\real\real_23.jpg,1,0.9995477795600891
data\validation\real\real_230.jpg,1,0.9996535778045654
data\validation\real\real_2300.jpg,1,1.0
data\validation\real\real_2301.jpg,1,1.0
data\validation\real\real_2302.jpg,1,0.9999929666519165
data\validation\real\real_2303.jpg,1,0.9999998807907104
data\validation\real\real_2304.jpg,1,0.9990807771682739
data\validation\real\real_2305.jpg,1,1.0
data\validation\real\real_2306.jpg,1,1.0
data\validation\real\real_2307.jpg,1,1.0
data\validation\real\real_2308.jpg,1,0.9999997615814209
data\validation\real\real_2309.jpg,1,1.0
data\validation\real\real_231.jpg,1,1.0
data\validation\real\real_2310.jpg,1,1.0
data\validation\real\real_2311.jpg,1,1.0
data\validation\real\real_2312.jpg,1,1.0
data\validation\real\real_2313.jpg,1,1.0
data\validation\real\real_2314.jpg,1,1.0
data\validation\real\real_2315.jpg,1,1.0
data\validation\real\real_2316.jpg,1,1.0
data\validation\real\real_2317.jpg,1,1.0
data\validation\real\real_2318.jpg,1,1.0
data\validation\real\real_2319.jpg,1,1.0
data\validation\real\real_232.jpg,1,0.9661177396774292
data\validation\real\real_2320.jpg,1,1.0
data\validation\real\real_2321.jpg,1,1.0
data\validation\real\real_2322.jpg,1,0.9758910536766052
data\validation\real\real_2323.jpg,1,1.0
data\validation\real\real_2324.jpg,1,1.0
data\validation\real\real_2325.jpg,1,0.9920763969421387
data\validation\real\real_2326.jpg,1,1.0
data\validation\real\real_2327.jpg,1,1.0
data\validation\real\real_2328.jpg,1,0.9999942779541016
data\validation\real\real_2329.jpg,1,0.9520508050918579
data\validation\real\real_233.jpg,1,1.0
data\validation\real\real_2330.jpg,1,0.9999995231628418
data\validation\real\real_2331.jpg,1,1.0
data\validation\real\real_2332.jpg,1,1.0
data\validation\real\real_2333.jpg,1,0.6545113921165466
data\validation\real\real_2334.jpg,1,1.0
data\validation\real\real_2335.jpg,1,1.0
data\validation\real\real_2336.jpg,1,1.0
data\validation\real\real_2337.jpg,1,1.0
data\validation\real\real_2338.jpg,1,0.9999985694885254
data\validation\real\real_2339.jpg,1,0.9999656677246094
data\validation\real\real_234.jpg,1,1.0
data\validation\real\real_2340.jpg,1,0.9999121427536011
data\validation\real\real_2341.jpg,1,0.9876125454902649
data\validation\real\real_2342.jpg,1,0.01322496123611927
data\validation\real\real_2343.jpg,1,1.0
data\validation\real\real_2344.jpg,1,1.0
data\validation\real\real_2345.jpg,1,1.0
data\validation\real\real_2346.jpg,1,1.0
data\validation\real\real_2347.jpg,1,1.0
data\validation\real\real_2348.jpg,1,1.0
data\validation\real\real_2349.jpg,1,1.0
data\validation\real\real_235.jpg,1,0.9999998807907104
data\validation\real\real_2350.jpg,1,1.0
data\validation\real\real_2351.jpg,1,1.0
data\validation\real\real_2352.jpg,1,1.0
data\validation\real\real_2353.jpg,1,0.9434967637062073
data\validation\real\real_2354.jpg,1,1.0
data\validation\real\real_2355.jpg,1,1.0
data\validation\real\real_2356.jpg,1,1.0
data\validation\real\real_2357.jpg,1,1.0
data\validation\real\real_2358.jpg,1,1.0
data\validation\real\real_2359.jpg,1,1.0
data\validation\real\real_236.jpg,1,1.0
data\validation\real\real_2360.jpg,1,1.0
data\validation\real\real_2361.jpg,1,1.0
data\validation\real\real_2362.jpg,1,1.0
data\validation\real\real_2363.jpg,1,0.04150152951478958
data\validation\real\real_2364.jpg,1,1.0
data\validation\real\real_2365.jpg,1,0.9983709454536438
data\validation\real\real_2366.jpg,1,0.9994226694107056
data\validation\real\real_2367.jpg,1,0.9999948740005493
data\validation\real\real_2368.jpg,1,0.999990701675415
data\validation\real\real_2369.jpg,1,0.006509624421596527
data\validation\real\real_237.jpg,1,1.0
data\validation\real\real_2370.jpg,1,0.9999998807907104
data\validation\real\real_2371.jpg,1,1.0
data\validation\real\real_2372.jpg,1,1.0
data\validation\real\real_2373.jpg,1,0.9999960660934448
data\validation\real\real_2374.jpg,1,1.0
data\validation\real\real_2375.jpg,1,0.9999973773956299
data\validation\real\real_2376.jpg,1,1.0
data\validation\real\real_2377.jpg,1,1.0
data\validation\real\real_2378.jpg,1,0.9999991655349731
data\validation\real\real_2379.jpg,1,1.0
data\validation\real\real_238.jpg,1,1.0
data\validation\real\real_2380.jpg,1,1.0
data\validation\real\real_2381.jpg,1,1.0
data\validation\real\real_2382.jpg,1,1.0
data\validation\real\real_2383.jpg,1,1.0
data\validation\real\real_2384.jpg,1,1.0
data\validation\real\real_2385.jpg,1,1.0
data\validation\real\real_2386.jpg,1,1.0
data\validation\real\real_2387.jpg,1,1.0
data\validation\real\real_2388.jpg,1,1.0
data\validation\real\real_2389.jpg,1,1.0
data\validation\real\real_239.jpg,1,1.0
data\validation\real\real_2390.jpg,1,0.0254355575889349
data\validation\real\real_2391.jpg,1,1.0
data\validation\real\real_2392.jpg,1,1.0
data\validation\real\real_2393.jpg,1,1.0
data\validation\real\real_2394.jpg,1,1.0
data\validation\real\real_2395.jpg,1,1.0
data\validation\real\real_2396.jpg,1,1.0
data\validation\real\real_2397.jpg,1,1.0
data\validation\real\real_2398.jpg,1,1.0
data\validation\real\real_2399.jpg,1,1.0
data\validation\real\real_24.jpg,1,1.0
data\validation\real\real_240.jpg,1,1.0
data\validation\real\real_2400.jpg,1,1.0
data\validation\real\real_2401.jpg,1,1.0
data\validation\real\real_2402.jpg,1,0.9971248507499695
data\validation\real\real_2403.jpg,1,0.9999942779541016
data\validation\real\real_2404.jpg,1,1.0
data\validation\real\real_2405.jpg,1,0.9930578470230103
data\validation\real\real_2406.jpg,1,1.0
data\validation\real\real_2407.jpg,1,1.0
data\validation\real\real_2408.jpg,1,1.0
data\validation\real\real_2409.jpg,1,1.0
data\validation\real\real_241.jpg,1,1.0
data\validation\real\real_2410.jpg,1,1.0
data\validation\real\real_2411.jpg,1,0.9999985694885254
data\validation\real\real_2412.jpg,1,0.9129820466041565
data\validation\real\real_2413.jpg,1,0.9995982050895691
data\validation\real\real_2414.jpg,1,0.9925768971443176
data\validation\real\real_2415.jpg,1,1.0
data\validation\real\real_2416.jpg,1,0.31894052028656006
data\validation\real\real_2417.jpg,1,0.4663325548171997
data\validation\real\real_2418.jpg,1,0.8729901909828186
data\validation\real\real_2419.jpg,1,0.9504652619361877
data\validation\real\real_242.jpg,1,1.0
data\validation\real\real_2420.jpg,1,0.9999991655349731
data\validation\real\real_2421.jpg,1,1.0
data\validation\real\real_2422.jpg,1,0.9804798364639282
data\validation\real\real_2423.jpg,1,1.0
data\validation\real\real_2424.jpg,1,1.0
data\validation\real\real_2425.jpg,1,1.0
data\validation\real\real_2426.jpg,1,1.0
data\validation\real\real_2427.jpg,1,0.942375659942627
data\validation\real\real_2428.jpg,1,0.8495508432388306
data\validation\real\real_2429.jpg,1,1.0
data\validation\real\real_243.jpg,1,0.9988382458686829
data\validation\real\real_2430.jpg,1,1.0
data\validation\real\real_2431.jpg,1,1.0
data\validation\real\real_2432.jpg,1,1.0
data\validation\real\real_2433.jpg,1,0.0092085562646389
data\validation\real\real_2434.jpg,1,1.0
data\validation\real\real_2435.jpg,1,0.9655084609985352
data\validation\real\real_2436.jpg,1,0.9999967813491821
data\validation\real\real_2437.jpg,1,1.0
data\validation\real\real_2438.jpg,1,0.99954754114151
data\validation\real\real_2439.jpg,1,1.0
data\validation\real\real_244.jpg,1,1.0
data\validation\real\real_2440.jpg,1,0.9999929666519165
data\validation\real\real_2441.jpg,1,1.0
data\validation\real\real_2442.jpg,1,1.0
data\validation\real\real_2443.jpg,1,0.8784858584403992
data\validation\real\real_2444.jpg,1,0.9999645948410034
data\validation\real\real_2445.jpg,1,0.5083042979240417
data\validation\real\real_2446.jpg,1,1.0
data\validation\real\real_2447.jpg,1,1.0
data\validation\real\real_2448.jpg,1,1.0
data\validation\real\real_2449.jpg,1,0.8617331981658936
data\validation\real\real_245.jpg,1,0.9999978542327881
data\validation\real\real_2450.jpg,1,0.9979190230369568
data\validation\real\real_2451.jpg,1,0.9997859597206116
data\validation\real\real_2452.jpg,1,1.0
data\validation\real\real_2453.jpg,1,1.0
data\validation\real\real_2454.jpg,1,1.0
data\validation\real\real_2455.jpg,1,1.0
data\validation\real\real_2456.jpg,1,1.0
data\validation\real\real_2457.jpg,1,1.0
data\validation\real\real_2458.jpg,1,1.0
data\validation\real\real_2459.jpg,1,0.08321382105350494
data\validation\real\real_246.jpg,1,1.0
data\validation\real\real_2460.jpg,1,1.0
data\validation\real\real_2461.jpg,1,1.0
data\validation\real\real_2462.jpg,1,1.0
data\validation\real\real_2463.jpg,1,1.0
data\validation\real\real_2464.jpg,1,0.9963217973709106
data\validation\real\real_2465.jpg,1,1.0
data\validation\real\real_2466.jpg,1,1.0
data\validation\real\real_2467.jpg,1,0.9977748990058899
data\validation\real\real_2468.jpg,1,1.0
data\validation\real\real_2469.jpg,1,0.9999998807907104
data\validation\real\real_247.jpg,1,0.993279755115509
data\validation\real\real_2470.jpg,1,0.9999991655349731
data\validation\real\real_2471.jpg,1,1.0
data\validation\real\real_2472.jpg,1,0.00131768430583179
data\validation\real\real_2473.jpg,1,0.9999765157699585
data\validation\real\real_2474.jpg,1,1.0
data\validation\real\real_2475.jpg,1,0.9665114283561707
data\validation\real\real_2476.jpg,1,1.0
data\validation\real\real_2477.jpg,1,1.0
data\validation\real\real_2478.jpg,1,1.0
data\validation\real\real_2479.jpg,1,1.0
data\validation\real\real_248.jpg,1,1.0
data\validation\real\real_2480.jpg,1,0.9999997615814209
data\validation\real\real_2481.jpg,1,0.9789251089096069
data\validation\real\real_2482.jpg,1,1.0
data\validation\real\real_2483.jpg,1,1.0
data\validation\real\real_2484.jpg,1,0.9999880790710449
data\validation\real\real_2485.jpg,1,1.0
data\validation\real\real_2486.jpg,1,0.9999957084655762
data\validation\real\real_2487.jpg,1,1.0
data\validation\real\real_2488.jpg,1,1.0
data\validation\real\real_2489.jpg,1,1.0
data\validation\real\real_249.jpg,1,0.9999998807907104
data\validation\real\real_2490.jpg,1,1.0
data\validation\real\real_2491.jpg,1,1.0
data\validation\real\real_2492.jpg,1,1.0
data\validation\real\real_2493.jpg,1,1.0
data\validation\real\real_2494.jpg,1,1.0
data\validation\real\real_2495.jpg,1,1.0
data\validation\real\real_2496.jpg,1,0.9996089339256287
data\validation\real\real_2497.jpg,1,1.0
data\validation\real\real_2498.jpg,1,1.0
data\validation\real\real_2499.jpg,1,1.0
data\validation\real\real_25.jpg,1,0.9999972581863403
data\validation\real\real_250.jpg,1,1.0
data\validation\real\real_2500.jpg,1,0.9976329803466797
data\validation\real\real_2501.jpg,1,0.974845826625824
data\validation\real\real_2502.jpg,1,1.0
data\validation\real\real_2503.jpg,1,1.0
data\validation\real\real_2504.jpg,1,0.0062538087368011475
data\validation\real\real_2505.jpg,1,0.9985975623130798
data\validation\real\real_2506.jpg,1,1.0
data\validation\real\real_2507.jpg,1,1.0
data\validation\real\real_2508.jpg,1,1.0
data\validation\real\real_2509.jpg,1,1.0
data\validation\real\real_251.jpg,1,1.0
data\validation\real\real_2510.jpg,1,0.999818742275238
data\validation\real\real_2511.jpg,1,1.0
data\validation\real\real_2512.jpg,1,1.0
data\validation\real\real_2513.jpg,1,1.0
data\validation\real\real_2514.jpg,1,1.0
data\validation\real\real_2515.jpg,1,1.0
data\validation\real\real_2516.jpg,1,1.0
data\validation\real\real_2517.jpg,1,1.0
data\validation\real\real_2518.jpg,1,1.0
data\validation\real\real_2519.jpg,1,1.0
data\validation\real\real_252.jpg,1,1.0
data\validation\real\real_2520.jpg,1,1.0
data\validation\real\real_2521.jpg,1,0.9837904572486877
data\validation\real\real_2522.jpg,1,0.9999996423721313
data\validation\real\real_2523.jpg,1,1.0
data\validation\real\real_2524.jpg,1,1.0
data\validation\real\real_2525.jpg,1,0.9999997615814209
data\validation\real\real_2526.jpg,1,0.02606268972158432
data\validation\real\real_2527.jpg,1,1.0
data\validation\real\real_2528.jpg,1,1.0
data\validation\real\real_2529.jpg,1,0.9999994039535522
data\validation\real\real_253.jpg,1,1.0
data\validation\real\real_2530.jpg,1,0.9608796238899231
data\validation\real\real_2531.jpg,1,0.06956388056278229
data\validation\real\real_2532.jpg,1,0.9999988079071045
data\validation\real\real_2533.jpg,1,0.999956488609314
data\validation\real\real_2534.jpg,1,1.0
data\validation\real\real_2535.jpg,1,1.0
data\validation\real\real_2536.jpg,1,1.0
data\validation\real\real_2537.jpg,1,0.9996308088302612
data\validation\real\real_2538.jpg,1,1.0
data\validation\real\real_2539.jpg,1,0.10350076854228973
data\validation\real\real_254.jpg,1,1.0
data\validation\real\real_2540.jpg,1,1.0
data\validation\real\real_2541.jpg,1,1.0
data\validation\real\real_2542.jpg,1,0.03656182438135147
data\validation\real\real_2543.jpg,1,1.0
data\validation\real\real_2544.jpg,1,0.9999997615814209
data\validation\real\real_2545.jpg,1,1.0
data\validation\real\real_2546.jpg,1,0.9999998807907104
data\validation\real\real_2547.jpg,1,1.0
data\validation\real\real_2548.jpg,1,0.9792739748954773
data\validation\real\real_2549.jpg,1,1.0
data\validation\real\real_255.jpg,1,0.9998043179512024
data\validation\real\real_2550.jpg,1,1.0
data\validation\real\real_2551.jpg,1,1.0
data\validation\real\real_2552.jpg,1,1.0
data\validation\real\real_2553.jpg,1,1.0
data\validation\real\real_2554.jpg,1,0.9684332013130188
data\validation\real\real_2555.jpg,1,1.0
data\validation\real\real_2556.jpg,1,1.0
data\validation\real\real_2557.jpg,1,0.9999995231628418
data\validation\real\real_2558.jpg,1,1.0
data\validation\real\real_2559.jpg,1,1.0
data\validation\real\real_256.jpg,1,1.0
data\validation\real\real_2560.jpg,1,1.0
data\validation\real\real_2561.jpg,1,1.0
data\validation\real\real_2562.jpg,1,1.0
data\validation\real\real_2563.jpg,1,0.9999854564666748
data\validation\real\real_2564.jpg,1,1.0
data\validation\real\real_2565.jpg,1,0.9999618530273438
data\validation\real\real_2566.jpg,1,0.9999942779541016
data\validation\real\real_2567.jpg,1,1.0
data\validation\real\real_2568.jpg,1,1.0
data\validation\real\real_2569.jpg,1,1.0
data\validation\real\real_257.jpg,1,1.0
data\validation\real\real_2570.jpg,1,0.9999655485153198
data\validation\real\real_2571.jpg,1,1.0
data\validation\real\real_2572.jpg,1,1.0
data\validation\real\real_2573.jpg,1,0.9999998807907104
data\validation\real\real_2574.jpg,1,0.2223309725522995
data\validation\real\real_2575.jpg,1,0.9999879598617554
data\validation\real\real_2576.jpg,1,1.0
data\validation\real\real_2577.jpg,1,1.0
data\validation\real\real_2578.jpg,1,1.0
data\validation\real\real_2579.jpg,1,1.0
data\validation\real\real_258.jpg,1,0.9999052286148071
data\validation\real\real_2580.jpg,1,0.9999997615814209
data\validation\real\real_2581.jpg,1,1.0
data\validation\real\real_2582.jpg,1,0.9999998807907104
data\validation\real\real_2583.jpg,1,1.0
data\validation\real\real_2584.jpg,1,0.9992350339889526
data\validation\real\real_2585.jpg,1,1.0
data\validation\real\real_2586.jpg,1,0.9943543672561646
data\validation\real\real_2587.jpg,1,1.0
data\validation\real\real_2588.jpg,1,1.0
data\validation\real\real_2589.jpg,1,1.0
data\validation\real\real_259.jpg,1,1.0
data\validation\real\real_2590.jpg,1,0.9997848868370056
data\validation\real\real_2591.jpg,1,0.8874065279960632
data\validation\real\real_2592.jpg,1,1.0
data\validation\real\real_2593.jpg,1,1.0
data\validation\real\real_2594.jpg,1,1.0
data\validation\real\real_2595.jpg,1,0.9999746084213257
data\validation\real\real_2596.jpg,1,1.0
data\validation\real\real_2597.jpg,1,1.0
data\validation\real\real_2598.jpg,1,0.9999998807907104
data\validation\real\real_2599.jpg,1,1.0
data\validation\real\real_26.jpg,1,0.024624932557344437
data\validation\real\real_260.jpg,1,1.0
data\validation\real\real_2600.jpg,1,1.0
data\validation\real\real_2601.jpg,1,1.0
data\validation\real\real_2602.jpg,1,0.9919831156730652
data\validation\real\real_2603.jpg,1,1.0
data\validation\real\real_2604.jpg,1,1.0
data\validation\real\real_2605.jpg,1,0.9995967745780945
data\validation\real\real_2606.jpg,1,1.0
data\validation\real\real_2607.jpg,1,1.0
data\validation\real\real_2608.jpg,1,1.0
data\validation\real\real_2609.jpg,1,1.0
data\validation\real\real_261.jpg,1,0.9999251365661621
data\validation\real\real_2610.jpg,1,1.0
data\validation\real\real_2611.jpg,1,0.9999998807907104
data\validation\real\real_2612.jpg,1,0.9999953508377075
data\validation\real\real_2613.jpg,1,1.0
data\validation\real\real_2614.jpg,1,1.0
data\validation\real\real_2615.jpg,1,1.0
data\validation\real\real_2616.jpg,1,1.0
data\validation\real\real_2617.jpg,1,1.0
data\validation\real\real_2618.jpg,1,1.0
data\validation\real\real_2619.jpg,1,1.0
data\validation\real\real_262.jpg,1,0.9999998807907104
data\validation\real\real_2620.jpg,1,1.0
data\validation\real\real_2621.jpg,1,1.0
data\validation\real\real_2622.jpg,1,1.0
data\validation\real\real_2623.jpg,1,1.0
data\validation\real\real_2624.jpg,1,1.0
data\validation\real\real_2625.jpg,1,1.0
data\validation\real\real_2626.jpg,1,0.9999759197235107
data\validation\real\real_2627.jpg,1,1.0
data\validation\real\real_2628.jpg,1,1.0
data\validation\real\real_2629.jpg,1,0.9999996423721313
data\validation\real\real_263.jpg,1,1.0
data\validation\real\real_2630.jpg,1,1.0
data\validation\real\real_2631.jpg,1,0.9999933242797852
data\validation\real\real_2632.jpg,1,0.9750687479972839
data\validation\real\real_2633.jpg,1,1.0
data\validation\real\real_2634.jpg,1,1.0
data\validation\real\real_2635.jpg,1,1.0
data\validation\real\real_2636.jpg,1,0.9999997615814209
data\validation\real\real_2637.jpg,1,1.0
data\validation\real\real_2638.jpg,1,1.0
data\validation\real\real_2639.jpg,1,1.0
data\validation\real\real_264.jpg,1,0.9995243549346924
data\validation\real\real_2640.jpg,1,0.9655616879463196
data\validation\real\real_2641.jpg,1,1.0
data\validation\real\real_2642.jpg,1,1.0
data\validation\real\real_2643.jpg,1,1.0
data\validation\real\real_2644.jpg,1,1.0
data\validation\real\real_2645.jpg,1,1.0
data\validation\real\real_2646.jpg,1,1.0
data\validation\real\real_2647.jpg,1,1.0
data\validation\real\real_2648.jpg,1,1.0
data\validation\real\real_2649.jpg,1,1.0
data\validation\real\real_265.jpg,1,1.0
data\validation\real\real_2650.jpg,1,1.0
data\validation\real\real_2651.jpg,1,0.9999823570251465
data\validation\real\real_2652.jpg,1,1.0
data\validation\real\real_2653.jpg,1,1.0
data\validation\real\real_2654.jpg,1,0.9999978542327881
data\validation\real\real_2655.jpg,1,0.9925554394721985
data\validation\real\real_2656.jpg,1,1.0
data\validation\real\real_2657.jpg,1,0.9999997615814209
data\validation\real\real_2658.jpg,1,1.0
data\validation\real\real_2659.jpg,1,1.0
data\validation\real\real_266.jpg,1,1.0
data\validation\real\real_2660.jpg,1,1.0
data\validation\real\real_2661.jpg,1,1.0
data\validation\real\real_2662.jpg,1,1.0
data\validation\real\real_2663.jpg,1,1.0
data\validation\real\real_2664.jpg,1,1.0
data\validation\real\real_2665.jpg,1,1.0
data\validation\real\real_2666.jpg,1,0.9999051094055176
data\validation\real\real_2667.jpg,1,1.0
data\validation\real\real_2668.jpg,1,0.9999985694885254
data\validation\real\real_2669.jpg,1,1.0
data\validation\real\real_267.jpg,1,1.0
data\validation\real\real_2670.jpg,1,0.7520898580551147
data\validation\real\real_2671.jpg,1,0.9999251365661621
data\validation\real\real_2672.jpg,1,1.0
data\validation\real\real_2673.jpg,1,1.0
data\validation\real\real_2674.jpg,1,1.0
data\validation\real\real_2675.jpg,1,1.0
data\validation\real\real_2676.jpg,1,1.0
data\validation\real\real_2677.jpg,1,0.9999971389770508
data\validation\real\real_2678.jpg,1,1.0
data\validation\real\real_2679.jpg,1,1.0
data\validation\real\real_268.jpg,1,1.0
data\validation\real\real_2680.jpg,1,1.0
data\validation\real\real_2681.jpg,1,0.9999986886978149
data\validation\real\real_2682.jpg,1,1.0
